step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
15420,3855,5e-4,0.745488,2.1075,819.93,0.5079,0.606383,0.204694,3.869604,0.174073,0.207648,0.190845,0.200257,0.197711,0.199175,0.206804,0.212528
15430,3857,5e-4,0.757990,2.1340,1033.24,0.4570,0.608590,0.209809,3.952509,0.232440,0.223353,0.189560,0.207318,0.196413,0.199691,0.210063,0.214385
15440,3860,5e-4,0.722932,2.0605,839.09,0.4765,0.601942,0.205348,3.912374,0.194543,0.228176,0.202757,0.194882,0.197225,0.198173,0.202577,0.205948
15450,3862,5e-4,0.644459,1.9050,681.18,0.5139,0.567372,0.201044,3.329656,0.180434,0.195133,0.214616,0.211047,0.202700,0.205094,0.197621,0.203534
15460,3865,5e-4,0.685955,1.9857,793.40,0.5255,0.557332,0.194354,3.525726,0.153626,0.218756,0.212925,0.181728,0.198466,0.192297,0.194836,0.188727
15470,3867,5e-4,0.691539,1.9968,750.60,0.4963,0.554111,0.194202,3.603807,0.257801,0.187633,0.197140,0.195318,0.205198,0.188009,0.187336,0.197681
15480,3870,5e-4,0.775456,2.1716,859.92,0.5155,0.589756,0.202094,4.014034,0.179906,0.218644,0.211527,0.209315,0.187600,0.194088,0.196833,0.206413
15490,3872,5e-4,0.719766,2.0540,691.24,0.5240,0.568787,0.199333,3.743844,0.183616,0.215967,0.207703,0.196102,0.173832,0.196553,0.199721,0.207607
15500,3875,5e-4,0.730489,2.0761,807.42,0.5286,0.573639,0.201729,3.793455,0.231523,0.228471,0.225982,0.201556,0.190516,0.189862,0.197339,0.206371
15510,3877,5e-4,0.767704,2.1548,842.03,0.4700,0.603006,0.210475,4.030973,0.195673,0.238226,0.207350,0.203879,0.198307,0.210108,0.201615,0.221506
15520,3880,5e-4,0.723269,2.0612,982.63,0.4788,0.580566,0.202259,3.729815,0.167436,0.215360,0.207688,0.199888,0.192650,0.192965,0.207782,0.199740
15530,3882,5e-4,0.736383,2.0884,742.66,0.4778,0.593518,0.204900,3.930448,0.170629,0.200322,0.187021,0.184806,0.193397,0.218135,0.206006,0.188973
15540,3885,5e-4,0.663508,1.9416,848.18,0.4796,0.577213,0.206354,3.415485,0.171516,0.182682,0.197877,0.200191,0.197890,0.214449,0.208351,0.214667
15550,3887,5e-4,0.749215,2.1153,811.25,0.4820,0.619545,0.218362,3.903048,0.204477,0.224690,0.253604,0.198215,0.226369,0.210677,0.218807,0.211984
15560,3890,5e-4,0.756754,2.1313,794.76,0.4961,0.603587,0.210364,4.022884,0.244359,0.228823,0.237204,0.206878,0.203885,0.206346,0.203598,0.217773
15570,3892,5e-4,0.771147,2.1622,773.33,0.4914,0.607128,0.210065,4.001097,0.216289,0.185386,0.219977,0.184529,0.193089,0.212642,0.214470,0.202743
15580,3895,5e-4,0.678442,1.9708,823.36,0.5072,0.558968,0.195640,3.481857,0.204834,0.235234,0.197454,0.171752,0.187935,0.187969,0.197161,0.198784
15590,3897,5e-4,0.658440,1.9318,813.43,0.5006,0.568247,0.201132,3.442301,0.182490,0.210904,0.200460,0.181431,0.215264,0.202425,0.203076,0.187100
15600,3900,5e-4,0.739092,2.0940,789.00,0.5138,0.602189,0.211095,3.873339,0.185946,0.210506,0.218020,0.182016,0.238587,0.196803,0.209262,0.215166
15610,3902,5e-4,0.659128,1.9331,856.27,0.4808,0.566645,0.197622,3.391856,0.232890,0.203718,0.201146,0.197953,0.185752,0.187351,0.198401,0.198554
15620,3905,5e-4,0.710541,2.0351,707.92,0.5317,0.588999,0.203293,3.697626,0.233149,0.222029,0.208009,0.210419,0.200846,0.205250,0.198293,0.211277
15630,3907,5e-4,0.699847,2.0134,764.09,0.4996,0.567674,0.199164,3.545981,0.165322,0.157202,0.192418,0.200964,0.188658,0.201328,0.196827,0.191568
15640,3910,5e-4,0.669764,1.9538,712.52,0.5435,0.569843,0.200924,3.446196,0.251178,0.224616,0.203993,0.183456,0.201313,0.191807,0.201523,0.198621
15650,3912,5e-4,0.648541,1.9127,695.16,0.5090,0.562857,0.204600,3.300332,0.213125,0.231095,0.237702,0.210006,0.188552,0.210298,0.208432,0.175897
15660,3915,5e-4,0.663250,1.9411,757.11,0.5128,0.565701,0.205503,3.388713,0.228594,0.204695,0.236774,0.170405,0.187090,0.209233,0.205768,0.188654
15670,3917,5e-4,0.754259,2.1260,678.76,0.5011,0.589257,0.207130,3.998711,0.190870,0.237484,0.233538,0.196191,0.210490,0.206228,0.204472,0.216469
15680,3920,5e-4,0.752756,2.1228,778.22,0.5106,0.600973,0.206186,4.055797,0.198852,0.220765,0.220580,0.201370,0.209549,0.210291,0.204096,0.188334
15690,3922,5e-4,0.717755,2.0498,779.33,0.4826,0.586931,0.210067,3.732240,0.194243,0.265896,0.219936,0.175754,0.229630,0.201956,0.208411,0.206444
15700,3925,5e-4,0.678764,1.9714,737.72,0.5099,0.566220,0.202872,3.565174,0.165956,0.208292,0.213167,0.178987,0.202968,0.196214,0.201860,0.214361
15710,3927,5e-4,0.666303,1.9470,736.12,0.4970,0.558050,0.198458,3.426010,0.160926,0.221373,0.201326,0.192482,0.206828,0.193052,0.206217,0.194099
15720,3930,5e-4,0.654227,1.9237,751.47,0.5190,0.575695,0.209126,3.350342,0.236101,0.215862,0.228692,0.208687,0.215463,0.197665,0.209818,0.198070
15730,3932,5e-4,0.687859,1.9895,787.73,0.4821,0.570790,0.203868,3.555127,0.185477,0.257454,0.213299,0.211206,0.204784,0.206536,0.203381,0.198385
15740,3935,5e-4,0.642986,1.9022,722.26,0.5268,0.562394,0.207655,3.341373,0.201120,0.220249,0.195372,0.179003,0.222756,0.210317,0.204893,0.201066
15750,3937,5e-4,0.714826,2.0438,1026.63,0.4412,0.592557,0.208202,3.782504,0.193752,0.211329,0.205139,0.186111,0.196021,0.217455,0.206039,0.198124
15760,3940,5e-4,0.694447,2.0026,1013.48,0.4727,0.580973,0.203886,3.613412,0.190553,0.267000,0.197901,0.202865,0.210437,0.183669,0.199474,0.205772
15770,3942,5e-4,0.677607,1.9692,742.42,0.5018,0.577848,0.205434,3.396126,0.259948,0.229933,0.220281,0.190353,0.202692,0.192370,0.202744,0.208906
15780,3945,5e-4,0.680409,1.9747,741.01,0.5294,0.566634,0.198980,3.540828,0.182595,0.228220,0.228927,0.209165,0.187904,0.203994,0.196040,0.199827
15790,3947,5e-4,0.719138,2.0527,716.78,0.4902,0.594874,0.209146,3.764818,0.206735,0.236364,0.219465,0.222464,0.206394,0.197607,0.206785,0.208141
15800,3950,5e-4,0.695814,2.0053,701.34,0.5375,0.589522,0.210591,3.666139,0.253714,0.214112,0.192689,0.217780,0.217980,0.223816,0.203086,0.197396
15810,3952,5e-4,0.757603,2.1332,898.75,0.4676,0.586285,0.208897,3.909169,0.226233,0.225796,0.225181,0.184044,0.221967,0.212364,0.208589,0.206890
15820,3955,5e-4,0.742976,2.1022,1035.57,0.4686,0.609908,0.214109,3.909347,0.200427,0.183144,0.228336,0.212570,0.205848,0.208367,0.209987,0.218652
15830,3957,5e-4,0.649549,1.9147,728.84,0.4947,0.557711,0.202325,3.407886,0.199158,0.202855,0.185018,0.196616,0.202049,0.199460,0.198244,0.206198
15840,3960,5e-4,0.700074,2.0139,725.60,0.5097,0.564831,0.202823,3.591191,0.234843,0.211925,0.179736,0.175995,0.199464,0.200966,0.199865,0.207897
15850,3962,5e-4,0.682897,1.9796,690.75,0.4960,0.553895,0.199918,3.547569,0.166471,0.189221,0.220947,0.185804,0.218858,0.189613,0.199789,0.206207
15860,3965,5e-4,0.751804,2.1208,881.76,0.4805,0.599989,0.207214,3.944413,0.238889,0.249270,0.224770,0.174078,0.200140,0.200350,0.211115,0.209787
15870,3967,5e-4,0.747186,2.1111,790.00,0.4930,0.607787,0.214311,3.936057,0.223525,0.234463,0.231302,0.218868,0.206419,0.206031,0.214497,0.231584
15880,3970,5e-4,0.735449,2.0864,734.00,0.5268,0.590228,0.207061,3.882095,0.161991,0.207580,0.199513,0.196552,0.208126,0.212872,0.208686,0.206929
15890,3972,5e-4,0.705291,2.0244,736.85,0.5059,0.580324,0.210776,3.605163,0.161539,0.207187,0.252533,0.208055,0.210863,0.205148,0.207141,0.205501
15900,3975,5e-4,0.740977,2.0980,822.29,0.5077,0.593154,0.207194,3.871602,0.170471,0.197720,0.222235,0.187687,0.208489,0.193785,0.208708,0.214032
15910,3977,5e-4,0.730989,2.0771,767.00,0.4849,0.581875,0.201523,3.786077,0.215358,0.236522,0.205540,0.192326,0.208793,0.198175,0.198089,0.189810
15920,3980,5e-4,0.679618,1.9731,807.32,0.4869,0.595710,0.206992,3.567823,0.279705,0.184767,0.221965,0.217637,0.211097,0.210846,0.206116,0.196977
15930,3982,5e-4,0.763045,2.1448,671.70,0.5024,0.616938,0.213270,4.109402,0.229793,0.211533,0.204729,0.204963,0.206728,0.206337,0.219833,0.198793
15940,3985,5e-4,0.679230,1.9724,792.12,0.4896,0.579540,0.204649,3.518014,0.178742,0.186045,0.195733,0.207152,0.190112,0.199236,0.203742,0.214532
15950,3987,5e-4,0.725323,2.0654,734.39,0.5087,0.588628,0.203059,3.727337,0.214053,0.195606,0.189960,0.209637,0.193916,0.203932,0.198325,0.220077
15960,3990,5e-4,0.695563,2.0048,854.25,0.4768,0.590203,0.206832,3.712625,0.201426,0.163484,0.200956,0.203673,0.215981,0.211541,0.200707,0.207965
15970,3992,5e-4,0.660652,1.9361,690.00,0.5215,0.583946,0.210945,3.437175,0.250421,0.216937,0.243521,0.209933,0.207172,0.207241,0.205710,0.210278
15980,3995,5e-4,0.676838,1.9676,678.71,0.5504,0.552249,0.192707,3.509143,0.162043,0.179336,0.202811,0.192070,0.197883,0.206236,0.192671,0.165066
15990,3997,5e-4,0.668417,1.9511,952.21,0.4709,0.558120,0.194005,3.454012,0.248264,0.227853,0.189652,0.179075,0.182799,0.197672,0.192648,0.199881
16000,4000,5e-4,0.684995,1.9838,871.94,0.5057,0.560097,0.201244,3.553964,0.226184,0.213446,0.192053,0.209044,0.191127,0.199056,0.199018,0.197186
16010,4002,5e-4,0.710793,2.0356,751.88,0.4753,0.587620,0.207777,3.799760,0.229443,0.245858,0.278012,0.207469,0.212197,0.203795,0.202766,0.201732
16020,4005,5e-4,0.734814,2.0851,827.33,0.4797,0.601689,0.216730,3.926400,0.165225,0.197377,0.212294,0.230399,0.197804,0.211528,0.216597,0.217898
16030,4007,5e-4,0.656894,1.9288,691.69,0.5254,0.545304,0.198527,3.386405,0.229336,0.222571,0.216985,0.190435,0.211247,0.206862,0.195201,0.179983
16040,4010,5e-4,0.687713,1.9892,722.22,0.5148,0.577210,0.206150,3.561301,0.173000,0.173474,0.189053,0.208057,0.216446,0.202260,0.208666,0.215740
16050,4012,5e-4,0.753577,2.1246,705.28,0.4947,0.617206,0.220061,3.981628,0.167535,0.263690,0.210773,0.217869,0.199549,0.227680,0.220174,0.217595
16060,4015,5e-4,0.720213,2.0549,735.86,0.5251,0.589090,0.209066,3.726985,0.226253,0.206932,0.210392,0.209508,0.210568,0.199058,0.203473,0.226176
16070,4017,5e-4,0.717137,2.0486,856.20,0.4792,0.592514,0.206724,3.708703,0.256596,0.250931,0.205539,0.192554,0.209095,0.210520,0.210296,0.190146
16080,4020,5e-4,0.713556,2.0412,731.56,0.5095,0.598488,0.210095,3.687438,0.257722,0.260166,0.231072,0.202057,0.220355,0.200819,0.204658,0.210679
16090,4022,5e-4,0.730580,2.0763,713.36,0.5043,0.580400,0.204084,3.865548,0.281305,0.257947,0.226116,0.198187,0.187221,0.203104,0.202708,0.195670
16100,4025,5e-4,0.692087,1.9979,869.36,0.4839,0.579467,0.202946,3.664058,0.209119,0.189011,0.216672,0.193873,0.197914,0.202010,0.198452,0.199277
16110,4027,5e-4,0.733101,2.0815,799.80,0.4934,0.588843,0.207418,3.752990,0.186463,0.188755,0.213938,0.221340,0.204033,0.204708,0.202242,0.212461
16120,4030,5e-4,0.673182,1.9605,742.68,0.5122,0.552226,0.201769,3.435795,0.179352,0.233629,0.207096,0.219098,0.186556,0.207670,0.201566,0.186487
16130,4032,5e-4,0.656413,1.9279,704.93,0.5096,0.563035,0.203424,3.326534,0.185675,0.224858,0.226480,0.226429,0.209604,0.195706,0.199437,0.198880
16140,4035,5e-4,0.729083,2.0732,674.72,0.5307,0.592640,0.209542,3.816713,0.209945,0.247539,0.247142,0.191590,0.219884,0.203098,0.207303,0.179587
16150,4037,5e-4,0.689302,1.9923,752.26,0.4805,0.579715,0.207297,3.620044,0.205573,0.203562,0.213473,0.220036,0.191647,0.218130,0.201497,0.192704
16160,4040,5e-4,0.769023,2.1577,790.04,0.4979,0.590799,0.206932,4.089300,0.188172,0.229103,0.209344,0.204620,0.202703,0.190574,0.208455,0.219200
16170,4042,5e-4,0.648699,1.9131,780.05,0.5015,0.552527,0.197768,3.343932,0.192817,0.219581,0.198272,0.194375,0.200660,0.198526,0.200815,0.190133
16180,4045,5e-4,0.747790,2.1123,878.23,0.5061,0.565892,0.199058,3.880343,0.218953,0.247407,0.198847,0.210923,0.200634,0.192615,0.193497,0.203711
16190,4047,5e-4,0.749164,2.1152,861.76,0.4799,0.589309,0.211019,3.909379,0.192111,0.214486,0.202067,0.203102,0.226783,0.214720,0.199524,0.212763
16200,4050,5e-4,0.645167,1.9063,813.73,0.4939,0.550399,0.198120,3.268692,0.193928,0.185733,0.197296,0.186682,0.197993,0.189056,0.206164,0.191658
16210,4052,5e-4,0.639605,1.8957,820.20,0.5031,0.561065,0.223726,3.226142,0.176500,0.188203,0.173607,0.225963,0.205209,0.212732,0.198926,0.243609
16220,4055,5e-4,0.681049,1.9759,804.17,0.5082,0.589691,0.213652,3.515858,0.176401,0.210093,0.241171,0.227816,0.201171,0.201367,0.217449,0.232364
16230,4057,5e-4,0.778751,2.1787,860.21,0.4621,0.620075,0.210859,4.012547,0.177450,0.218427,0.234425,0.211920,0.210099,0.207467,0.202352,0.212451
16240,4060,5e-4,0.723482,2.0616,774.69,0.5310,0.601239,0.215800,3.808857,0.216593,0.196022,0.217092,0.231797,0.215612,0.213834,0.212876,0.214850
16250,4062,5e-4,0.736387,2.0884,683.71,0.4972,0.598612,0.208192,3.826489,0.263200,0.226424,0.239338,0.188225,0.211228,0.207206,0.207874,0.198441
16260,4065,5e-4,0.702783,2.0194,840.48,0.5214,0.573584,0.200979,3.636778,0.180809,0.229945,0.210697,0.196640,0.192306,0.191599,0.203097,0.201162
16270,4067,5e-4,0.716015,2.0463,807.26,0.4832,0.609334,0.213579,3.774425,0.213556,0.222903,0.221974,0.197111,0.196898,0.212340,0.209796,0.235157
16280,4070,5e-4,0.671582,1.9573,743.16,0.4989,0.581197,0.203884,3.549306,0.189487,0.197666,0.237000,0.200744,0.203689,0.198155,0.205085,0.191056
16290,4072,5e-4,0.706521,2.0269,824.17,0.5031,0.581757,0.203764,3.609822,0.258031,0.224445,0.177784,0.186169,0.199202,0.191888,0.197571,0.223041
16300,4075,5e-4,0.744539,2.1055,953.86,0.4904,0.583591,0.200497,3.797273,0.182896,0.168161,0.172999,0.192864,0.187144,0.206770,0.201866,0.205190
16310,4077,5e-4,0.655510,1.9261,716.13,0.4939,0.560301,0.198013,3.411004,0.197979,0.229623,0.228298,0.205400,0.192845,0.195247,0.196823,0.202586
16320,4080,5e-4,0.687669,1.9891,751.72,0.5512,0.591803,0.208062,3.509322,0.214377,0.215419,0.228564,0.205005,0.194186,0.209777,0.204626,0.213648
16330,4082,5e-4,0.692402,1.9985,954.39,0.4863,0.582539,0.205750,3.527233,0.228396,0.235165,0.191503,0.208747,0.201196,0.201750,0.201631,0.202270
16340,4085,5e-4,0.683663,1.9811,815.72,0.5118,0.581241,0.205625,3.461660,0.172540,0.205752,0.222240,0.196862,0.205244,0.212903,0.209258,0.197268
16350,4087,5e-4,0.683892,1.9816,755.61,0.4952,0.600300,0.218858,3.585541,0.223320,0.231865,0.244678,0.192275,0.219056,0.226189,0.212395,0.221153
16360,4090,5e-4,0.715610,2.0454,813.24,0.5043,0.606919,0.213394,3.727229,0.194712,0.234789,0.217020,0.206419,0.205969,0.203217,0.216352,0.205455
16370,4092,5e-4,0.697189,2.0081,776.82,0.4945,0.571058,0.200491,3.563547,0.209351,0.208509,0.228439,0.189735,0.215802,0.193783,0.197125,0.197481
16380,4095,5e-4,0.639742,1.8960,714.61,0.5513,0.560037,0.201151,3.315274,0.243749,0.231504,0.219255,0.187706,0.197065,0.188706,0.204332,0.193863
16390,4097,5e-4,0.718391,2.0511,694.90,0.4945,0.580482,0.204535,3.840674,0.225550,0.196945,0.210263,0.187928,0.198314,0.207971,0.195970,0.225319
16400,4100,5e-4,0.736098,2.0878,825.65,0.4877,0.598538,0.209879,3.883137,0.185365,0.205014,0.216691,0.208301,0.205645,0.206440,0.205887,0.208016
16410,4102,5e-4,0.652029,1.9194,718.82,0.4946,0.565362,0.199061,3.457922,0.213218,0.216162,0.204974,0.186707,0.200581,0.201788,0.203744,0.194990
16420,4105,5e-4,0.677140,1.9682,708.00,0.5273,0.567534,0.206016,3.434181,0.218267,0.201717,0.203268,0.186515,0.193087,0.206832,0.207419,0.209965
16430,4107,5e-4,0.659504,1.9338,857.27,0.4701,0.592867,0.209399,3.353847,0.239194,0.262926,0.226661,0.208807,0.206649,0.207254,0.204190,0.205527
16440,4110,5e-4,0.685669,1.9851,856.47,0.5011,0.574941,0.205246,3.513140,0.220827,0.218936,0.198907,0.242004,0.208864,0.193101,0.204066,0.192414
16450,4112,5e-4,0.714789,2.0438,870.75,0.4830,0.603239,0.213267,3.755906,0.200291,0.238749,0.217067,0.203919,0.205380,0.211094,0.207341,0.224932
16460,4115,5e-4,0.685826,1.9854,754.08,0.5347,0.586961,0.208097,3.600114,0.186754,0.199604,0.204016,0.216575,0.201522,0.205949,0.205898,0.217086
16470,4117,5e-4,0.721831,2.0582,717.66,0.4867,0.582280,0.208677,3.696211,0.214349,0.224097,0.224710,0.222250,0.207076,0.200936,0.206895,0.209846
16480,4120,5e-4,0.704310,2.0225,746.77,0.5108,0.589044,0.208682,3.715441,0.248057,0.211160,0.234488,0.206682,0.207299,0.200811,0.208005,0.203666
16490,4122,5e-4,0.703761,2.0213,891.12,0.4755,0.567744,0.197912,3.649081,0.214461,0.214995,0.206100,0.181534,0.194451,0.193712,0.200569,0.199202
16500,4125,5e-4,0.704675,2.0232,715.61,0.5321,0.563145,0.202891,3.689115,0.199385,0.235650,0.200801,0.202584,0.205265,0.203264,0.203320,0.226247
16510,4127,5e-4,0.642618,1.9015,725.23,0.5082,0.561289,0.205334,3.318431,0.220112,0.244707,0.212905,0.225089,0.194238,0.208176,0.198202,0.205313
16520,4130,5e-4,0.769625,2.1590,752.92,0.5241,0.616863,0.213207,4.130198,0.195595,0.205777,0.213033,0.190236,0.208906,0.206641,0.208431,0.229056
16530,4132,5e-4,0.737768,2.0913,781.82,0.4733,0.601263,0.212206,3.919841,0.231245,0.258495,0.201616,0.208719,0.213096,0.210462,0.217696,0.197073
16540,4135,5e-4,0.667572,1.9495,704.00,0.4925,0.568047,0.202306,3.504980,0.209070,0.202830,0.181513,0.179351,0.213533,0.188387,0.205769,0.192504
16550,4137,5e-4,0.695642,2.0050,885.41,0.4900,0.566180,0.200746,3.546659,0.247526,0.227774,0.202499,0.195630,0.195384,0.193416,0.199585,0.203779
16560,4140,5e-4,0.671465,1.9571,864.18,0.4904,0.555003,0.198605,3.421040,0.181539,0.188510,0.206474,0.205621,0.189935,0.192621,0.195933,0.195655
16570,4142,5e-4,0.711496,2.0370,677.97,0.4936,0.575527,0.205951,3.729136,0.207176,0.217300,0.264179,0.184692,0.194614,0.206662,0.210639,0.187733
16580,4145,5e-4,0.692380,1.9985,778.76,0.5173,0.561222,0.201813,3.493041,0.198467,0.215828,0.208337,0.211152,0.188434,0.201420,0.204549,0.190469
16590,4147,5e-4,0.639359,1.8953,696.68,0.5135,0.553024,0.204629,3.326649,0.204161,0.244833,0.190529,0.181326,0.192085,0.214727,0.203933,0.199445
16600,4150,5e-4,0.733021,2.0814,867.81,0.5088,0.593170,0.208432,3.741359,0.221962,0.217067,0.227359,0.212756,0.206755,0.193698,0.206498,0.211609
16610,4152,5e-4,0.806957,2.2411,895.62,0.4674,0.596863,0.208339,4.294291,0.180068,0.215375,0.217431,0.202435,0.200580,0.214113,0.207234,0.220922
16620,4155,5e-4,0.696996,2.0077,850.44,0.4901,0.567804,0.209312,3.580233,0.233969,0.214580,0.197052,0.214788,0.200242,0.203387,0.209285,0.198020
16630,4157,5e-4,0.690569,1.9949,705.23,0.4868,0.589814,0.216486,3.705825,0.224288,0.200058,0.233024,0.204017,0.203155,0.218731,0.219129,0.211617
16640,4160,5e-4,0.726159,2.0671,887.79,0.4827,0.589855,0.211520,3.855950,0.255208,0.215216,0.221679,0.194868,0.203407,0.202503,0.217492,0.213231
16650,4162,5e-4,0.774076,2.1686,769.81,0.4599,0.601632,0.211424,4.085173,0.228019,0.213778,0.219853,0.217401,0.189892,0.209175,0.209014,0.237915
16660,4165,5e-4,0.673022,1.9602,821.33,0.5121,0.549271,0.197502,3.473690,0.228469,0.209814,0.210280,0.206378,0.192410,0.202235,0.197414,0.192316
16670,4167,5e-4,0.775710,2.1721,872.01,0.4747,0.602467,0.208413,4.078793,0.195709,0.197317,0.218282,0.204856,0.207386,0.194822,0.211486,0.241203
16680,4170,5e-4,0.698463,2.0107,716.97,0.5038,0.583806,0.214337,3.616193,0.173121,0.233964,0.201681,0.194300,0.220013,0.213258,0.215507,0.225782
16690,4172,5e-4,0.627975,1.8738,774.99,0.4875,0.556830,0.203916,3.283555,0.245000,0.225715,0.188152,0.208461,0.184158,0.208933,0.205022,0.202024
16700,4175,5e-4,0.693808,2.0013,815.38,0.5108,0.590556,0.214959,3.597167,0.218008,0.226257,0.212130,0.215143,0.232442,0.206996,0.199335,0.234373
16710,4177,5e-4,0.665221,1.9449,775.65,0.5040,0.561976,0.205770,3.393613,0.186643,0.220392,0.219266,0.180141,0.200338,0.199429,0.211842,0.201748
16720,4180,5e-4,0.646167,1.9082,850.74,0.5181,0.577179,0.216593,3.284586,0.203730,0.234347,0.231757,0.207287,0.194050,0.205072,0.216454,0.221849
16730,4182,5e-4,0.652184,1.9197,659.68,0.5084,0.552691,0.201278,3.365254,0.252857,0.248662,0.226304,0.206121,0.213520,0.195562,0.201409,0.180382
16740,4185,5e-4,0.649022,1.9137,797.33,0.4876,0.548398,0.201119,3.346644,0.226800,0.224785,0.199965,0.209384,0.185137,0.199707,0.200916,0.194403
16750,4187,5e-4,0.614018,1.8478,919.69,0.4821,0.545143,0.199073,3.116525,0.204479,0.235431,0.215113,0.209539,0.178798,0.201888,0.189476,0.201837
16760,4190,5e-4,0.730329,2.0758,739.82,0.5195,0.586881,0.213634,3.867894,0.232972,0.206695,0.203839,0.231984,0.196360,0.210975,0.210582,0.227031
16770,4192,5e-4,0.675376,1.9648,660.90,0.5363,0.554312,0.200296,3.548414,0.271123,0.210169,0.199939,0.184009,0.196744,0.185661,0.207273,0.199645
16780,4195,5e-4,0.685713,1.9852,749.04,0.5468,0.561532,0.199561,3.476876,0.208556,0.236226,0.230348,0.207941,0.191783,0.199458,0.194500,0.201896
16790,4197,5e-4,0.631569,1.8806,660.01,0.4737,0.542939,0.195761,3.337986,0.232528,0.225494,0.191049,0.200411,0.197774,0.188182,0.194157,0.204289
16800,4200,5e-4,0.688921,1.9916,702.33,0.5205,0.568309,0.209280,3.652201,0.172199,0.196364,0.221111,0.202278,0.212125,0.205400,0.205948,0.200584
16810,4202,5e-4,0.724276,2.0632,691.22,0.4905,0.603717,0.217793,3.803277,0.207794,0.262810,0.198444,0.216790,0.209403,0.209327,0.218809,0.229501
16820,4205,5e-4,0.711359,2.0368,915.21,0.4876,0.595483,0.216361,3.678019,0.239544,0.195456,0.192249,0.184752,0.205899,0.216439,0.215716,0.229778
16830,4207,5e-4,0.621804,1.8623,819.56,0.4864,0.567855,0.206007,3.166292,0.168961,0.210121,0.228916,0.209054,0.189471,0.197426,0.201927,0.219721
16840,4210,5e-4,0.707913,2.0297,725.34,0.5517,0.579291,0.215538,3.596724,0.179309,0.176301,0.207842,0.214618,0.208794,0.220410,0.212318,0.225659
16850,4212,5e-4,0.684022,1.9818,791.87,0.4896,0.597494,0.219973,3.590291,0.255387,0.277363,0.230905,0.216875,0.203196,0.217457,0.228069,0.202914
16860,4215,5e-4,0.682946,1.9797,757.52,0.5245,0.576118,0.217932,3.535633,0.250821,0.194092,0.224836,0.198103,0.202854,0.222581,0.212328,0.235524
16870,4217,5e-4,0.693355,2.0004,712.76,0.5043,0.594687,0.215264,3.669980,0.204736,0.268668,0.257617,0.220457,0.199736,0.207349,0.209044,0.226940
16880,4220,5e-4,0.700783,2.0153,805.94,0.4895,0.600142,0.223257,3.753272,0.435614,0.306316,0.208903,0.188916,0.218874,0.234203,0.224325,0.221182
16890,4222,5e-4,0.669232,1.9527,738.76,0.4957,0.595830,0.222737,3.453207,0.270449,0.265627,0.256503,0.203591,0.214394,0.229244,0.216062,0.216609
