step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
3430,3430,9.588419e-4,0.929580,2.5334,3212.37,2.0613,4.018196
3440,3440,9.586053e-4,0.896533,2.4511,2915.89,2.1460,3.758489
3450,3450,9.58368e-4,0.912063,2.4895,2915.83,2.1437,3.949432
3460,3460,9.581301e-4,0.942967,2.5676,3191.29,2.0680,4.015867
3470,3470,9.5789164e-4,0.893968,2.4448,2913.15,2.1396,3.732885
3480,3480,9.5765246e-4,0.910499,2.4856,3395.56,2.0187,3.721181
3490,3490,9.574127e-4,1.022214,2.7793,2978.85,2.1168,4.421281
3500,3500,9.5717225e-4,0.953582,2.5950,3624.62,1.9667,3.999642
3510,3510,9.569311e-4,1.003978,2.7291,3684.28,1.9645,4.135532
3520,3520,9.566894e-4,0.961280,2.6150,3547.61,1.9823,4.067004
3530,3530,9.56447e-4,0.942331,2.5660,3233.95,2.0477,3.948888
3540,3540,9.5620396e-4,0.965162,2.6252,3035.57,2.1068,4.075163
3550,3550,9.559603e-4,0.983376,2.6735,3586.87,1.9749,4.130315
3560,3560,9.55716e-4,0.932133,2.5399,3136.56,2.0751,4.021945
